id,titulo,infos,valor,local,data_anuncio,link,DATA_COLETA_METADADOS
1034435718,HB20S 2019/2019 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,53.527 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.220,São Luís -  MA,"Hoje, 17:58",https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2019-2019-1-6-comfort-plus-16v-flex-4p-automatico-1034435718,2022-06-01
1008033503,Fiat Mobi 2021 1.0 evo flex like. manual,16.900 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.900,São Paulo -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2021-1-0-evo-flex-like-manual-1008033503,2022-06-01
1021220248,Chevrolet Onix 1.0 Mpfi Joy 8v,57.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 59.990,Campinas -  SP,"Hoje, 17:14",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-mpfi-joy-8v-1021220248,2022-06-01
1030867714,NEW FIESTA SEDAN 1.6,44.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.800,Sertãozinho -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-sedan-1-6-1030867714,2022-06-01
1013383589,Cruze Sport LT 1.4 turbo. IPVA2022 Pago! ,39.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 96.990,Feira de Santana -  BA,"Hoje, 17:14",https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/autos-e-pecas/carros-vans-e-utilitarios/cruze-sport-lt-1-4-turbo-ipva2022-pago-1013383589,2022-06-01
1035988928,HILUX SW4 2019 7lug. EXTRA!,60.400 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 279.000,Jaboatão dos Guararapes -  PE,"Hoje, 17:14",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2019-7lug-extra-1035988928,2022-06-01
1029334619,Focus Hatch 1.6,160.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 34.000,Mauá -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/focus-hatch-1-6-1029334619,2022-06-01
1016432943,UNO Mille 4 Portas Muito Barato Sem Entrada,1 km  |  Câmbio: Manual  |  Flex  |  ,,Sorocaba -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-4-portas-muito-barato-sem-entrada-1016432943,2022-06-01
1016432943,UNO Mille 4 Portas Muito Barato Sem Entrada,1 km  |  Câmbio: Manual  |  Flex  |  ,,Sorocaba -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-4-portas-muito-barato-sem-entrada-1016432943,2022-06-01
1026203794,Kombi Impecável ,510.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 36.500,Tapejara -  RS,"Hoje, 17:14",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/kombi-impecavel-1026203794,2022-06-01
1014957654,"Kwid Zen 1.0 - Entrada mais parcelas de R$999,00",63.752 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.900,Palhoça -  SC,"Hoje, 17:14",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-entrada-mais-parcelas-de-r-999-00-1014957654,2022-06-01
957955802,"Up take 2015 completo, oportunidade única!!!",126 km  |  Câmbio: Manual  |  Flex  |  ,,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-take-2015-completo-oportunidade-unica-957955802,2022-06-01
1016071142, Hyundai HB20S 1.0 completo Aceito Troca,152.000 km  |  Câmbio: Manual  |  Flex  |  ,,São José dos Campos -  SP,"Hoje, 17:14",https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0-completo-aceito-troca-1016071142,2022-06-01
1034152333,Hrv Ex Automático 2016 (Com Multimídia),76.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Niterói -  RJ,"Hoje, 17:14",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hrv-ex-automatico-2016-com-multimidia-1034152333,2022-06-01
1009907473,Fiat Strada Adventure CD 1.8 2010 Flex - Mega Oportunidade ,83.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 47.900,Lauro de Freitas -  BA,"Hoje, 17:14",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-adventure-cd-1-8-2010-flex-mega-oportunidade-1009907473,2022-06-01
1029286485,Toyota Corolla XEI 2.0,13.858 km  |  Câmbio: Automático  |  Flex  |  ,R$ 135.000,Tubarão -  SC,"Hoje, 17:14",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-1029286485,2022-06-01
1035822186,Gol 1.0 Rodas 17+Suspensão Fixa+Legalizado ,111.111 km  |  Câmbio: Manual  |  Flex  |  ,R$ 22.900,Joinville -  SC,"Hoje, 17:14",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-rodas-17-suspensao-fixa-legalizado-1035822186,2022-06-01
1029201467,AUDI A3 SEDAN 1.8 TFSI 16V S-TRONIC AMBITION 2015,123.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 105.990,Curitiba -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/audi-a3-sedan-1-8-tfsi-16v-s-tronic-ambition-2015-1029201467,2022-06-01
974270728,Corolla Xei,50.349 km  |  Câmbio: Automático  |  Flex  |  ,R$ 144.900,Anápolis -  GO,"Hoje, 17:14",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-974270728,2022-06-01
1036813982,Honda civic LXL 2011 1.8 ,140.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 49.900,Contagem -  MG,"Hoje, 17:14",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxl-2011-1-8-1036813982,2022-06-01
973301776,Jeep Compass Longitude ,48.389 km  |  Câmbio: Automático  |  Flex  |  ,R$ 141.790,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-973301776,2022-06-01
925137532,Toyota Hilux SW4 SRV 44 2011 blindada,169.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 136.900,São Paulo -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srv-44-2011-blindada-925137532,2022-06-01
1026493147,ECOSPORT 2019/2020 2.0 DIRECT FLEX STORM 4WD AUTOMÁTICO,53.734 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Maringá -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2019-2020-2-0-direct-flex-storm-4wd-automatico-1026493147,2022-06-01
644018110,Hb20 unique pouco rodado,30 km  |  Câmbio: Manual  |  Flex  |  ,,Sorocaba -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/hb20-unique-pouco-rodado-644018110,2022-06-01
1017303618,GM Ônix LTZ 1.4 AT.,74.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 64.900,Salvador -  BA,"Hoje, 17:14",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/gm-onix-ltz-1-4-at-1017303618,2022-06-01
1013522562,Mitsubishi PAJERO Pajero HPE 3.2 4x4 T.I. Dies. 5p Aut.,118.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 171.900,Belo Horizonte -  MG,"Hoje, 17:14",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-pajero-hpe-3-2-4x4-t-i-dies-5p-aut-1013522562,2022-06-01
1029330305,FRONTIER ATTACK 2022 (7 MIL KM),6.900 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 235.900,Campina Grande -  PB,"Hoje, 17:14",https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/frontier-attack-2022-7-mil-km-1029330305,2022-06-01
1023398417,Cobalt LTZ 2014 Flex 1.4 Completo,98.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.900,Goiânia -  GO,"Hoje, 17:14",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-2014-flex-1-4-completo-1023398417,2022-06-01
979963659,"Mercedes C300 Sport Turbo 2020 ""Único dono""",30.656 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 299.890,Curitiba -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c300-sport-turbo-2020-unico-dono-979963659,2022-06-01
1021265446,HYUNDAI IX35 2.0 MPI 4X2 16V FLEX 4P AUTOMÁTICO,140.060 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.989,Campinas -  SP,"Hoje, 17:14",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-2-0-mpi-4x2-16v-flex-4p-automatico-1021265446,2022-06-01
1030172249,2015 Ford New Fiesta Hatch 1.5 Completão Top Ipva 22 Pago Financio,78.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 46.900,Porto Alegre -  RS,"Hoje, 17:14",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/2015-ford-new-fiesta-hatch-1-5-completao-top-ipva-22-pago-financio-1030172249,2022-06-01
831052253,Volkswagen Golf Sportline 1.6 8V,97.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.900,Itajaí -  SC,"Hoje, 17:14",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-golf-sportline-1-6-8v-831052253,2022-06-01
960422369,CHEVROLET/ONIX PLUS JOY 1.0 2020 SUPER CONSERVADO ESTADO DE ZERO,4.965 km  |  Câmbio: Manual  |  Flex  |  ,R$ 74.000,Salvador -  BA,"Hoje, 17:14",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-plus-joy-1-0-2020-super-conservado-estado-de-zero-960422369,2022-06-01
1005023465,IX35 2.0 2016/2017 aut Completa ,44.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 92.900,Goiânia -  GO,"Hoje, 17:14",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/ix35-2-0-2016-2017-aut-completa-1005023465,2022-06-01
1022811939,GM Captiva Sport V6Awd,999.999 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 44.990,Campinas -  SP,"Hoje, 17:14",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/gm-captiva-sport-v6awd-1022811939,2022-06-01
1011596507,Ford Ranger (Cabine Simples-Estendida) Ranger 2.5 XLS CS (Flex),113.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 84.990,Taubaté -  SP,"Hoje, 17:14",https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-cabine-simples-estendida-ranger-2-5-xls-cs-flex-1011596507,2022-06-01
919939396,VW SAVEIRO,22.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 65.000,Cachoeirinha -  RS,"Hoje, 17:14",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vw-saveiro-919939396,2022-06-01
1017261233,A3 2014/2014 1.4 TFSI SPORTBACK 16V GASOLINA 4P S-TRONIC,59.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 81.890,Santo André -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/a3-2014-2014-1-4-tfsi-sportback-16v-gasolina-4p-s-tronic-1017261233,2022-06-01
1009117406,VOYAGE 2019/2020 1.6 MSI TOTALFLEX 4P MANUAL,59.495 km  |  Câmbio: Manual  |  Flex  |  ,R$ 60.110,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-2019-2020-1-6-msi-totalflex-4p-manual-1009117406,2022-06-01
1009109593,VERSA 2020/2020 1.6 16V FLEXSTART SV 4P XTRONIC,56.204 km  |  Câmbio: Automático  |  Flex  |  ,R$ 72.690,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/versa-2020-2020-1-6-16v-flexstart-sv-4p-xtronic-1009109593,2022-06-01
963702179,Frontier LE,21.812 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 252.990,Salvador -  BA,"Hoje, 17:14",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/frontier-le-963702179,2022-06-01
1037608331,Fiat Grand Siena 1.6 Mpi Essence 16v,89.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.990,São Paulo -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-1-6-mpi-essence-16v-1037608331,2022-06-01
984671988,Compass 21/22 BLINDADO - 5000 Km - B Locker - Falar com Álvaro ,5.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 259.883,Rio de Janeiro -  RJ,"Hoje, 17:14",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-21-22-blindado-5000-km-b-locker-falar-com-alvaro-984671988,2022-06-01
1021676159,Chevrolet classic 2008 1.0 mpfi life 8v flex 4p manual,214.030 km  |  Câmbio: Manual  |  Flex  |  ,R$ 24.900,São José do Rio Preto -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-classic-2008-1-0-mpfi-life-8v-flex-4p-manual-1021676159,2022-06-01
1026395526,Mobi Like 2017 - Novo,62.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.900,Sorocaba -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/mobi-like-2017-novo-1026395526,2022-06-01
981269445,Up Move Imotion 1.0 Completo Extra ano 2017 ,30.000 km  |  Câmbio: Semi-Automático  |  Flex  |  ,R$ 50.900,Fortaleza -  CE,"Hoje, 17:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-move-imotion-1-0-completo-extra-ano-2017-981269445,2022-06-01
1017569183,Chevrolet Tracker Premier 1.4 16V Ecotec Flex Aut 2018,66.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 93.999,São Paulo -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-premier-1-4-16v-ecotec-flex-aut-2018-1017569183,2022-06-01
1013023970,VW - VOLKSWAGEN T-CROSS 1.0 TSI Flex 12V 5p Aut.,51.900 km  |  Câmbio: Automático  |  Flex  |  ,R$ 115.900,São Mateus -  ES,"Hoje, 17:14",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-t-cross-1-0-tsi-flex-12v-5p-aut-1013023970,2022-06-01
1034305921,TORO 2021/2021 2.0 16V TURBO DIESEL RANCH 4WD AT9,18.953 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 179.900,Belo Horizonte -  MG,"Hoje, 17:14",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2021-2021-2-0-16v-turbo-diesel-ranch-4wd-at9-1034305921,2022-06-01
1028474644,Santa fe automatica 3.5 *linda* 2011,145.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 57.800,Santo André -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/santa-fe-automatica-3-5-linda-2011-1028474644,2022-06-01
1021318273,Frontier Attack Nissan 2.3 AT Diesel 2020 Garantia Único Dono,56.775 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 198.900,Itabuna -  BA,"Hoje, 17:14",https://ba.olx.com.br/sul-da-bahia/autos-e-pecas/carros-vans-e-utilitarios/frontier-attack-nissan-2-3-at-diesel-2020-garantia-unico-dono-1021318273,2022-06-01
950748661,CHEVROLET ONIX LT 1.4 MPFI 8V 4P MEC. 2018,47.350 km  |  Câmbio: Manual  |  Flex  |  ,R$ 59.900,São José dos Pinhais -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-1-4-mpfi-8v-4p-mec-2018-950748661,2022-06-01
1029783024,HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT 4P 2014,164.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 59.500,Cascavel -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-foz-do-iguacu-e-cascavel/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-sedan-lxs-1-8-1-8-flex-16v-aut-4p-2014-1029783024,2022-06-01
1032011962,FIAT TORO 2019/2020 1.8 16V EVO FLEX FREEDOM AT6,54.524 km  |  Câmbio: Automático  |  Flex  |  ,R$ 104.920,Campinas -  SP,"Hoje, 17:14",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2019-2020-1-8-16v-evo-flex-freedom-at6-1032011962,2022-06-01
1032003819,FIAT UNO 2020/2020 1.0 FIRE FLEX ATTRACTIVE MANUAL,91.485 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.690,Campinas -  SP,"Hoje, 17:14",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2020-2020-1-0-fire-flex-attractive-manual-1032003819,2022-06-01
986368785,Nissan Livina 1.6 - Bancos em couro,170.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 34.990,São Caetano do Sul -  SP,"Hoje, 17:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-livina-1-6-bancos-em-couro-986368785,2022-06-01
1018094253,Toyota corolla 2017 2.0 xei 16v flex 4p automÁtico,135.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.990,São José do Rio Preto -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2017-2-0-xei-16v-flex-4p-automatico-1018094253,2022-06-01
1037101859,VW gol Voyage 1.0 trend ,170.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.900,Fortaleza -  CE,"Hoje, 17:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-voyage-1-0-trend-1037101859,2022-06-01
1018094253,Toyota corolla 2017 2.0 xei 16v flex 4p automÁtico,135.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.990,São José do Rio Preto -  SP,"Hoje, 17:14",https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2017-2-0-xei-16v-flex-4p-automatico-1018094253,2022-06-01
1037101859,VW gol Voyage 1.0 trend ,170.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.900,Fortaleza -  CE,"Hoje, 17:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-voyage-1-0-trend-1037101859,2022-06-01
970382503,FORD KA 2019/2020 1.5 TI-VCT FLEX SE MANUAL,54.228 km  |  Câmbio: Manual  |  Flex  |  ,R$ 58.790,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-5-ti-vct-flex-se-manual-970382503,2022-06-01
960762638,GOL 2020/2021 1.6 MSI TOTALFLEX 4P MANUAL,50.233 km  |  Câmbio: Manual  |  Flex  |  ,R$ 58.990,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-2021-1-6-msi-totalflex-4p-manual-960762638,2022-06-01
1009110010,RENEGADE 2020/2020 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,55.813 km  |  Câmbio: Automático  |  Flex  |  ,R$ 96.330,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2020-1-8-16v-flex-longitude-4p-automatico-1009110010,2022-06-01
1030327131,Fiat uno way 2012 1.0,79.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 31.900,Fortaleza -  CE,"Hoje, 17:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-2012-1-0-1030327131,2022-06-01
985823062,L200 Triton Sport GLS,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 264.200,Cascavel -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-foz-do-iguacu-e-cascavel/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-sport-gls-985823062,2022-06-01
957815431,Mercedes GLC 250 4MATIC COUPÉ 4P,17.512 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 392.900,Curitiba -  PR,"Hoje, 17:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/mercedes-glc-250-4matic-coupe-4p-957815431,2022-06-01
1017907733,Cruze LTZ Sport6 Ed. Especial 2015 Automático Flex,69.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 77.900,Americana -  SP,"Hoje, 17:14",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-sport6-ed-especial-2015-automatico-flex-1017907733,2022-06-01
1035643207,VOLKSWAGEN UP 1.0 MPI MOVE UP 12V FLEX 4P AUTOMATIZADO,36.640 km  |  Câmbio: Automático  |  Flex  |  ,R$ 60.900,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-1-0-mpi-move-up-12v-flex-4p-automatizado-1035643207,2022-06-01
1038203697,FIAT CRONOS 1.8 E.TORQ FLEX PRECISION AT6,63.186 km  |  Câmbio: Automático  |  Flex  |  ,R$ 78.900,Brasília -  DF,"Hoje, 17:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-1-8-e-torq-flex-precision-at6-1038203697,2022-06-01
1006619831,Honda HR-V,76.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 88.000,São José do Rio Preto -  SP,"Hoje, 17:13",https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-1006619831,2022-06-01
1027265855,"Jeep Compass Longitude 2.0, 2018, IPVA 2022 pg,  fone/zap *  ",50.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 108.000,Recife -  PE,"Hoje, 17:13",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-2018-ipva-2022-pg-fone-zap-1027265855,2022-06-01
1024755807,Hilux SW4 2014 (Único Dono) 7 lugares,138.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 159.900,Recife -  PE,"Hoje, 17:13",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2014-unico-dono-7-lugares-1024755807,2022-06-01
1021392694,Kia Sorento  diesel,150.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 37.000,São Lourenço do Sul -  RS,"Hoje, 17:13",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-diesel-1021392694,2022-06-01
983171910,VW Tiguan Comfortline 1.4 TSI - 7 Lugares - 18/2018 - Teto Solar.,57.863 km  |  Câmbio: Automático  |  Flex  |  ,R$ 157.800,Rio de Janeiro -  RJ,"Hoje, 17:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-tiguan-comfortline-1-4-tsi-7-lugares-18-2018-teto-solar-983171910,2022-06-01
1023488722,Toyota Etios X 1.3,88.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 36.900,Recife -  PE,"Hoje, 17:13",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-x-1-3-1023488722,2022-06-01
855542820,FIAT CRONOS 1.3 FIREFLY FLEX DRIVE MANUAL,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 78.590,Barreiras -  BA,"Hoje, 17:13",https://ba.olx.com.br/regiao-de-vitoria-da-conquista-e-barreiras/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-1-3-firefly-flex-drive-manual-855542820,2022-06-01
1030784822,Tracker LTZ 1.2 Turbo 2021 *IPVA 2022 PAGO*,20.987 km  |  Câmbio: Automático  |  Flex  |  ,R$ 120.500,Garanhuns -  PE,"Hoje, 17:13",https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/tracker-ltz-1-2-turbo-2021-ipva-2022-pago-1030784822,2022-06-01
1019985923,Honda Fit 2014 1.5 twist 16v flex 4p automático,60.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 49.900,Araruama -  RJ,"Hoje, 17:13",https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2014-1-5-twist-16v-flex-4p-automatico-1019985923,2022-06-01
1031196415,Onix - Sem Detalhes,88.475 km  |  Câmbio: Automático  |  Flex  |  ,R$ 63.900,Curitiba -  PR,"Hoje, 17:13",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/onix-sem-detalhes-1031196415,2022-06-01
